,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AMD,BABA,HD,NVDA,TSLA,AMD,BABA,HD,NVDA,TSLA,AMD,BABA,HD,NVDA,TSLA,AMD,BABA,HD,NVDA,TSLA,AMD,BABA,HD,NVDA,TSLA,AMD,BABA,HD,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-19,11.40999984741211,123.22000122070312,141.3234100341797,134.61277770996094,62.16600036621094,11.40999984741211,123.22000122070312,156.3000030517578,136.0,62.16600036621094,11.619999885559082,126.4000015258789,156.74000549316406,138.22000122070312,63.29999923706055,11.350000381469727,123.06999969482422,155.32000732421875,135.22000122070312,62.040000915527344,11.470000267028809,123.95999908447266,156.0399932861328,137.02999877929688,63.099998474121094,50319700.0,21101700.0,4781800.0,25459300.0,23438000.0
2017-05-22,11.039999961853027,124.75,141.01600646972656,137.48318481445312,62.06999969482422,11.039999961853027,124.75,155.9600067138672,138.89999389648438,62.06999969482422,11.550000190734863,125.58999633789062,157.0,139.47999572753906,62.874000549316406,10.770000457763672,123.55500030517578,155.8000030517578,137.3300018310547,61.36000061035156,11.489999771118164,124.9800033569336,156.49000549316406,137.77000427246094,62.560001373291016,78696400.0,13493200.0,3802100.0,20915200.0,21646000.0
2017-05-23,10.890000343322754,122.93000030517578,139.99424743652344,135.63223266601562,60.77199935913086,10.890000343322754,122.93000030517578,154.8300018310547,137.02999877929688,60.77199935913086,11.0600004196167,125.67500305175781,156.42999267578125,139.7899932861328,62.145999908447266,10.619999885559082,122.8499984741211,154.67999267578125,135.7100067138672,60.69599914550781,10.970000267028809,124.66999816894531,155.91000366210938,139.6999969482422,62.09199905395508,49799600.0,14370100.0,4640900.0,17031200.0,21592000.0
2017-05-24,10.890000343322754,122.80999755859375,140.14797973632812,137.15655517578125,62.04399871826172,10.890000343322754,122.80999755859375,155.0,138.57000732421875,62.04399871826172,11.0600004196167,123.68399810791016,155.42999267578125,141.07000732421875,62.20000076293945,10.710000038146973,121.94999694824219,153.2899932861328,138.0800018310547,61.08000183105469,11.050000190734863,123.06999969482422,154.6999969482422,140.9600067138672,61.301998138427734,42903900.0,8371500.0,4558700.0,20399900.0,25166500.0
2017-05-25,10.979999542236328,123.62999725341797,141.46810913085938,136.84971618652344,63.36600112915039,10.979999542236328,123.62999725341797,156.4600067138672,138.25999450683594,63.36600112915039,11.010000228881836,124.44999694824219,156.69000244140625,140.02999877929688,63.39400100708008,10.800000190734863,122.30999755859375,155.35000610351562,136.44000244140625,61.5620002746582,11.010000228881836,123.73999786376953,156.1999969482422,140.0,62.20399856567383,33584300.0,12486500.0,3110800.0,15205700.0,25070000.0
2017-05-26,11.0,123.98999786376953,140.0575408935547,140.39317321777344,65.02799987792969,11.0,123.98999786376953,154.89999389648438,141.83999633789062,65.02799987792969,11.020000457763672,124.6500015258789,156.4199981689453,145.27999877929688,65.0979995727539,10.739999771118164,123.0999984741211,154.63999938964844,137.11000061035156,63.262001037597656,10.850000381469727,123.93000030517578,156.10000610351562,137.92999267578125,63.45600128173828,31907600.0,7558900.0,4284700.0,19478500.0,39011000.0
2017-05-30,11.119999885559082,123.91000366210938,139.9393310546875,143.3922882080078,67.0199966430664,11.119999885559082,123.91000366210938,153.8800048828125,144.8699951171875,67.0199966430664,11.270000457763672,124.87999725341797,154.55999755859375,146.2899932861328,67.25599670410156,10.899999618530273,123.52999877929688,153.52000427246094,143.0500030517578,65.1520004272461,10.949999809265137,124.08000183105469,154.0,143.6999969482422,65.19999694824219,35339000.0,8343400.0,3504300.0,24741300.0,38914500.0
2017-05-31,11.1899995803833,122.45999908447266,139.60289001464844,142.8776397705078,68.2020034790039,11.1899995803833,122.45999908447266,153.50999450683594,144.35000610351562,68.2020034790039,11.489999771118164,124.17500305175781,154.3800048828125,147.0,68.5780029296875,11.100000381469727,122.0,153.27999877929688,142.0500030517578,67.03199768066406,11.289999961853027,123.63999938964844,154.36000061035156,146.69000244140625,67.53800201416016,42929000.0,11582200.0,7158400.0,22182900.0,49817000.0
2017-06-01,10.930000305175781,123.97000122070312,141.0942840576172,142.88748168945312,68.0739974975586,10.930000305175781,123.97000122070312,155.14999389648438,144.36000061035156,68.0739974975586,11.289999961853027,124.0,155.16000366210938,145.02999877929688,68.97599792480469,10.8100004196167,122.26000213623047,152.74000549316406,142.52000427246094,67.45800018310547,11.25,122.81999969482422,153.52000427246094,144.99000549316406,68.80000305175781,48002000.0,8901400.0,3385100.0,12583500.0,38040000.0
2017-06-02,10.899999618530273,124.12999725341797,141.27613830566406,142.17483520507812,67.97000122070312,10.899999618530273,124.12999725341797,155.35000610351562,143.63999938964844,67.97000122070312,10.960000038146973,124.52999877929688,155.86000061035156,145.3000030517578,68.57599639892578,10.569999694824219,123.23999786376953,154.4199981689453,143.39999389648438,67.18599700927734,10.930000305175781,123.72000122070312,154.7899932861328,144.24000549316406,67.9540023803711,43056200.0,7342100.0,3485600.0,12186400.0,27951000.0
2017-06-05,11.239999771118164,125.37000274658203,140.76690673828125,146.50027465820312,69.46399688720703,11.239999771118164,125.37000274658203,154.7899932861328,148.00999450683594,69.46399688720703,11.34000015258789,125.55999755859375,155.6199951171875,148.52999877929688,69.68800354003906,10.800000190734863,123.87000274658203,154.22999572753906,142.50999450683594,66.84200286865234,10.84000015258789,124.0199966430664,155.52999877929688,142.97999572753906,67.69999694824219,66207300.0,10030600.0,2651800.0,20434400.0,33922000.0
2017-06-06,12.029999732971191,124.62000274658203,140.23033142089844,145.83706665039062,70.56999969482422,12.029999732971191,124.62000274658203,154.1999969482422,147.33999633789062,70.56999969482422,12.239999771118164,126.19999694824219,154.66000366210938,149.69000244140625,71.89800262451172,11.239999771118164,124.2699966430664,153.64999389648438,146.8000030517578,67.99400329589844,11.270000457763672,125.37000274658203,154.44000244140625,147.82000732421875,68.94000244140625,114998600.0,9257100.0,3260300.0,18968200.0,55434000.0
2017-06-07,12.380000114440918,125.63999938964844,140.9215087890625,147.59893798828125,71.93000030517578,12.380000114440918,125.63999938964844,154.9600067138672,149.1199951171875,71.93000030517578,12.960000038146973,125.91000366210938,155.3000030517578,149.8800048828125,72.0999984741211,12.229999542236328,124.11000061035156,154.35000610351562,147.6999969482422,71.02799987792969,12.420000076293945,125.08000183105469,154.69000244140625,148.3300018310547,71.26799774169922,151005900.0,9431600.0,3159000.0,15315300.0,46990000.0
2017-06-08,12.899999618530273,142.33999633789062,139.59376525878906,158.30857849121094,74.0,12.899999618530273,142.33999633789062,153.5,159.94000244140625,74.0,12.90999984741211,143.6999969482422,155.22999572753906,160.0,74.37999725341797,12.399999618530273,135.2100067138672,153.3800048828125,151.7899932861328,72.04399871826172,12.8100004196167,142.50999450683594,154.9600067138672,153.4600067138672,72.75,89515100.0,81381500.0,4041600.0,29043600.0,45307500.0
2017-06-09,12.279999732971191,139.44000244140625,139.1027069091797,148.07403564453125,71.46399688720703,12.279999732971191,139.44000244140625,152.9600067138672,149.60000610351562,71.46399688720703,13.399999618530273,148.2899932861328,154.0,168.5,75.3740005493164,11.630000114440918,137.00999450683594,152.77999877929688,142.75,70.95999908447266,13.100000381469727,142.33999633789062,154.0,164.74000549316406,74.88400268554688,167454400.0,54367400.0,4705300.0,92323200.0,86307000.0
2017-06-12,12.09000015258789,139.0800018310547,138.39334106445312,148.4402618408203,71.802001953125,12.09000015258789,139.0800018310547,152.17999267578125,149.97000122070312,71.802001953125,12.350000381469727,139.38999938964844,153.3000030517578,151.6999969482422,72.9000015258789,11.270000457763672,136.0500030517578,151.72999572753906,142.11000061035156,70.1240005493164,11.75,139.1699981689453,152.8000030517578,145.8800048828125,71.5979995727539,125781800.0,32177600.0,4473900.0,42438300.0,52588500.0
2017-06-13,11.960000038146973,136.60000610351562,140.0393829345703,149.85568237304688,75.19000244140625,11.960000038146973,136.60000610351562,153.99000549316406,151.39999389648438,75.19000244140625,12.479999542236328,142.24400329589844,154.0399932861328,154.77000427246094,75.19999694824219,11.670000076293945,135.89999389648438,152.05999755859375,145.64999389648438,73.3219985961914,12.329999923706055,141.8800048828125,152.30999755859375,154.39999389648438,73.52400207519531,87302300.0,40879600.0,3753800.0,41812600.0,59039500.0
2017-06-14,11.770000457763672,136.6699981689453,142.55841064453125,150.17242431640625,76.13200378417969,11.770000457763672,136.6699981689453,156.75999450683594,151.72000122070312,76.13200378417969,12.050000190734863,139.25,157.27999877929688,154.05999755859375,76.8499984741211,11.649999618530273,135.25999450683594,153.9600067138672,148.5,75.26200103759766,11.90999984741211,137.8000030517578,154.5,151.52000427246094,76.21800231933594,51909400.0,32862000.0,5999400.0,29616000.0,64092000.0
2017-06-15,11.5,135.0800018310547,142.5675506591797,150.81576538085938,75.06800079345703,11.5,135.0800018310547,156.77000427246094,152.3699951171875,75.06800079345703,11.579999923706055,135.6699981689453,157.27000427246094,153.60000610351562,75.09200286865234,11.210000038146973,133.10000610351562,154.9199981689453,146.5,73.2979965209961,11.34000015258789,135.63999938964844,156.1300048828125,146.9600067138672,74.5,61666000.0,30510400.0,3972300.0,24095600.0,52132500.0
2017-06-16,11.4399995803833,134.8699951171875,142.4492950439453,150.07339477539062,74.27999877929688,11.4399995803833,134.8699951171875,156.63999938964844,151.6199951171875,74.27999877929688,11.829999923706055,136.5,156.69000244140625,154.6999969482422,75.60199737548828,11.279999732971191,133.5500030517578,155.41000366210938,150.24000549316406,74.0199966430664,11.65999984741211,136.27999877929688,156.25,152.75999450683594,75.59600067138672,59779500.0,36431300.0,9105400.0,23124000.0,33655000.0
2017-06-19,11.930000305175781,139.47000122070312,144.42269897460938,155.71530151367188,73.95999908447266,11.930000305175781,139.47000122070312,158.80999755859375,157.32000732421875,73.95999908447266,12.119999885559082,140.39999389648438,159.02999877929688,157.52999877929688,75.33999633789062,11.619999885559082,137.39999389648438,156.38999938964844,153.25999450683594,73.55999755859375,11.630000114440918,137.80999755859375,156.91000366210938,153.41000366210938,75.0,61803600.0,24951600.0,5196100.0,19454400.0,32746500.0
2017-06-20,12.640000343322754,138.3800048828125,143.38597106933594,155.48764038085938,74.447998046875,12.640000343322754,138.3800048828125,157.6699981689453,157.08999633789062,74.447998046875,12.930000305175781,140.6300048828125,159.22000122070312,161.74000549316406,75.7760009765625,12.180000305175781,137.92999267578125,157.60000610351562,156.9199981689453,73.94599914550781,12.1899995803833,140.0800018310547,158.72999572753906,159.02999877929688,75.33399963378906,118001500.0,20580500.0,4201200.0,27386100.0,37193500.0
2017-06-21,13.979999542236328,143.2899932861328,142.40380859375,157.8433837890625,75.27999877929688,13.979999542236328,143.2899932861328,156.58999633789062,159.47000122070312,75.27999877929688,14.010000228881836,143.5,158.52999877929688,159.6199951171875,75.39800262451172,13.130000114440918,138.02000427246094,156.42999267578125,155.6999969482422,73.60399627685547,13.359999656677246,138.82000732421875,157.91000366210938,158.2100067138672,74.87000274658203,188796100.0,30911600.0,4071300.0,17066300.0,24616000.0
2017-06-22,14.380000114440918,142.27000427246094,141.3944091796875,156.75457763671875,76.52200317382812,14.380000114440918,142.27000427246094,155.47999572753906,158.3699951171875,76.52200317382812,14.5,144.67999267578125,157.07000732421875,160.33999633789062,77.0,13.5600004196167,140.8800048828125,155.47000122070312,157.39999389648438,74.71399688720703,14.100000381469727,142.0500030517578,156.44000244140625,159.8000030517578,75.5979995727539,149594200.0,21897600.0,3347400.0,11728300.0,37649000.0
2017-06-23,14.170000076293945,143.00999450683594,137.60214233398438,152.26087951660156,76.69000244140625,14.170000076293945,143.00999450683594,151.30999755859375,153.8300018310547,76.69000244140625,14.670000076293945,143.33999633789062,155.22999572753906,159.32000732421875,77.39800262451172,13.899999618530273,141.60000610351562,150.91000366210938,153.22000122070312,75.87000274658203,14.149999618530273,142.10000610351562,155.16000366210938,158.67999267578125,76.48999786376953,200777300.0,11759000.0,11422200.0,27214700.0,32229000.0
2017-06-26,14.079999923706055,142.72999572753906,137.7021942138672,150.5980224609375,75.49800109863281,14.079999923706055,142.72999572753906,151.4199981689453,152.14999389648438,75.49800109863281,14.489999771118164,145.36000061035156,151.97000122070312,156.60000610351562,77.38999938964844,13.84000015258789,141.27000427246094,151.1300048828125,148.3300018310547,74.62000274658203,14.390000343322754,144.02999877929688,151.6699981689453,155.16000366210938,77.33799743652344,101012500.0,17828100.0,4128500.0,26599000.0,33020500.0
2017-06-27,13.399999618530273,141.52999877929688,138.44793701171875,145.08485412597656,72.4739990234375,13.399999618530273,141.52999877929688,152.24000549316406,146.5800018310547,72.4739990234375,14.039999961853027,144.3800048828125,153.25,151.7899932861328,75.27999877929688,13.369999885559082,141.10000610351562,150.75,146.35000610351562,72.40399932861328,13.760000228881836,143.89999389648438,151.05999755859375,151.44000244140625,75.27999877929688,89319700.0,17374800.0,4567100.0,24987300.0,34982000.0
2017-06-28,13.229999542236328,143.9499969482422,139.34823608398438,150.2020721435547,74.24800109863281,13.229999542236328,143.9499969482422,153.22999572753906,151.75,74.24800109863281,13.699999809265137,144.3699951171875,153.4499969482422,151.94000244140625,74.3479995727539,13.09000015258789,141.47999572753906,152.36000061035156,145.75,72.50399780273438,13.649999618530273,142.64999389648438,152.75,149.32000732421875,73.33599853515625,85266900.0,17759800.0,5087000.0,24873700.0,31512500.0
2017-06-29,12.600000381469727,140.80999755859375,138.37518310546875,145.183837890625,72.1500015258789,12.600000381469727,140.80999755859375,152.16000366210938,146.67999267578125,72.1500015258789,13.149999618530273,143.55999755859375,153.0,150.72000122070312,74.19999694824219,12.449999809265137,137.52000427246094,151.52000427246094,144.0800018310547,70.81999969482422,13.0600004196167,143.16000366210938,152.77000427246094,150.60000610351562,74.12200164794922,87634400.0,24130300.0,2855400.0,26610600.0,41105000.0
2017-06-30,12.479999542236328,140.89999389648438,139.50283813476562,143.08543395996094,72.3219985961914,12.479999542236328,140.89999389648438,153.39999389648438,144.55999755859375,72.3219985961914,12.829999923706055,142.3800048828125,154.0,147.92999267578125,73.35399627685547,12.359999656677246,139.9199981689453,152.27000427246094,143.5,71.92400360107422,12.569999694824219,141.02999877929688,152.50999450683594,147.3800048828125,72.74199676513672,59267400.0,12276700.0,3640900.0,18276500.0,29242500.0
2017-07-03,12.149999618530273,140.99000549316406,140.05755615234375,137.90878295898438,70.52400207519531,12.149999618530273,140.99000549316406,154.00999450683594,139.3300018310547,70.52400207519531,12.729999542236328,142.49000549316406,154.7899932861328,145.64999389648438,74.2699966430664,12.130000114440918,139.4949951171875,153.7100067138672,138.5800018310547,70.30000305175781,12.569999694824219,141.75,154.38999938964844,145.0500030517578,74.0479965209961,39929100.0,6975700.0,1658500.0,17726800.0,31527000.0
2017-07-05,13.1899995803833,144.8699951171875,138.857177734375,141.5908660888672,65.41799926757812,13.1899995803833,144.8699951171875,152.69000244140625,143.0500030517578,65.41799926757812,13.210000038146973,145.0,154.2899932861328,144.22000122070312,69.447998046875,12.319999694824219,140.3300018310547,151.4600067138672,141.1300048828125,65.26599884033203,12.359999656677246,141.16000366210938,154.00999450683594,141.89999389648438,69.44000244140625,99450200.0,16995800.0,4432500.0,20504700.0,85233500.0
2017-07-06,13.020000457763672,142.1999969482422,138.275146484375,142.01641845703125,61.76599884033203,13.020000457763672,142.1999969482422,152.0500030517578,143.47999572753906,61.76599884033203,13.319999694824219,143.6199951171875,152.47999572753906,145.3800048828125,64.15799713134766,12.670000076293945,141.8300018310547,151.22000122070312,139.75999450683594,61.2599983215332,12.9399995803833,143.00999450683594,151.77000427246094,141.8699951171875,63.45199966430664,88927800.0,11934200.0,3408500.0,18657100.0,96622500.0
2017-07-07,13.359999656677246,142.42999267578125,138.43881225585938,145.2629852294922,62.64400100708008,13.359999656677246,142.42999267578125,152.22999572753906,146.75999450683594,62.64400100708008,13.75,143.37899780273438,152.8699951171875,147.5,63.400001525878906,13.180000305175781,141.83099365234375,151.89999389648438,144.85000610351562,61.47600173950195,13.270000457763672,142.64999389648438,152.0399932861328,145.77999877929688,62.70000076293945,88392100.0,8046200.0,3775400.0,16374300.0,70884500.0
2017-07-10,13.8100004196167,143.80999755859375,137.48394775390625,152.13221740722656,63.209999084472656,13.8100004196167,143.80999755859375,151.17999267578125,153.6999969482422,63.209999084472656,13.880000114440918,144.16000366210938,152.25999450683594,154.0,63.5880012512207,13.270000457763672,142.25,151.0,148.67999267578125,60.625999450683594,13.609999656677246,143.0,152.22000122070312,149.74000549316406,62.58000183105469,78320200.0,10351500.0,5081100.0,23962300.0,69104500.0
2017-07-11,13.890000343322754,145.80999755859375,136.95651245117188,154.28997802734375,65.44400024414062,13.890000343322754,145.80999755859375,150.60000610351562,155.8800048828125,65.44400024414062,14.100000381469727,145.8699951171875,151.80999755859375,156.19000244140625,65.45600128173828,13.619999885559082,143.25999450683594,150.5,152.14999389648438,62.86000061035156,13.770000457763672,144.2899932861328,151.4499969482422,153.85000610351562,63.20000076293945,71102300.0,13519900.0,5642000.0,18948900.0,57797000.0
2017-07-12,14.289999961853027,149.0,138.76620483398438,160.85235595703125,65.90399932861328,14.289999961853027,149.0,152.58999633789062,162.50999450683594,65.90399932861328,14.390000343322754,149.3000030517578,153.13999938964844,163.0,66.62000274658203,13.960000038146973,146.85000610351562,151.08999633789062,156.55999755859375,64.9000015258789,14.170000076293945,147.3800048828125,151.4600067138672,158.3000030517578,66.08000183105469,78508400.0,14955800.0,4275900.0,28630200.0,51730500.0
2017-07-13,13.529999732971191,149.52000427246094,139.40280151367188,158.99154663085938,64.68199920654297,13.529999732971191,149.52000427246094,153.2899932861328,160.6300048828125,64.68199920654297,14.489999771118164,150.0,154.1300048828125,166.3000030517578,66.31999969482422,13.430000305175781,148.0,152.60000610351562,158.75,63.99399948120117,14.329999923706055,149.52000427246094,152.82000732421875,163.0,66.02200317382812,111656900.0,11683400.0,3288000.0,34228300.0,42972500.0
2017-07-14,13.920000076293945,151.8300018310547,139.02993774414062,163.26747131347656,65.55599975585938,13.920000076293945,151.8300018310547,152.8800048828125,164.9499969482422,65.55599975585938,13.930000305175781,152.25,153.6699981689453,165.00999450683594,65.68399810791016,13.319999694824219,149.69000244140625,151.82000732421875,161.00999450683594,64.24400329589844,13.460000038146973,150.1199951171875,153.22000122070312,161.2899932861328,64.63800048828125,82084600.0,11469400.0,3588400.0,23548700.0,28126000.0
2017-07-17,13.800000190734863,151.22999572753906,139.94847106933594,162.57460021972656,63.91400146484375,13.800000190734863,151.22999572753906,153.88999938964844,164.25,63.91400146484375,14.119999885559082,153.6999969482422,154.5,167.5,65.41999816894531,13.510000228881836,150.4199981689453,152.72000122070312,161.75,62.689998626708984,14.029999732971191,153.52999877929688,152.89999389648438,166.3300018310547,65.10800170898438,71690800.0,15342700.0,4166600.0,23269800.0,49384500.0
2017-07-18,13.479999542236328,153.75,138.38427734375,164.26718139648438,65.64800262451172,13.479999542236328,153.75,152.1699981689453,165.9600067138672,65.64800262451172,13.529999732971191,154.60000610351562,153.86000061035156,166.5500030517578,65.82599639892578,13.149999618530273,150.47999572753906,151.97999572753906,161.3000030517578,63.13199996948242,13.289999961853027,151.0800018310547,153.75,161.77999877929688,63.5,78366500.0,15313000.0,3783600.0,19416000.0,31868500.0
2017-07-19,13.550000190734863,153.14999389648438,139.4119110107422,163.41595458984375,65.052001953125,13.550000190734863,153.14999389648438,153.3000030517578,165.10000610351562,65.052001953125,13.739999771118164,156.41000366210938,154.0,167.39999389648438,66.33000183105469,13.40999984741211,152.63999938964844,152.5500030517578,164.61000061035156,64.64399719238281,13.619999885559082,155.13999938964844,152.5500030517578,166.3300018310547,65.64600372314453,51957800.0,16896100.0,2808400.0,17176100.0,31785000.0
2017-07-20,13.800000190734863,152.11000061035156,133.70993041992188,165.79147338867188,65.98400115966797,13.800000190734863,152.11000061035156,147.02999877929688,167.5,65.98400115966797,13.890000343322754,154.1199951171875,152.57000732421875,167.50999450683594,66.04399871826172,13.449999809265137,151.83999633789062,145.61000061035156,163.91000366210938,64.83999633789062,13.609999656677246,153.9600067138672,152.55999755859375,165.92999267578125,65.37999725341797,47707500.0,16739800.0,18264100.0,17489900.0,25831000.0
2017-07-21,13.880000114440918,151.88999938964844,133.3643341064453,166.3853302001953,65.68000030517578,13.880000114440918,151.88999938964844,146.64999389648438,168.10000610351562,65.68000030517578,14.050000190734863,152.14999389648438,147.4600067138672,169.3000030517578,66.25199890136719,13.619999885559082,150.30999755859375,146.1300048828125,166.08999633789062,65.16000366210938,13.699999809265137,151.7899932861328,147.02999877929688,166.6699981689453,65.89199829101562,51045700.0,11452700.0,9120200.0,16208300.0,24508000.0
2017-07-24,14.15999984741211,152.25999450683594,131.48187255859375,164.45523071289062,68.50399780273438,14.15999984741211,152.25999450683594,144.5800018310547,166.14999389648438,68.50399780273438,14.4399995803833,153.22999572753906,146.69000244140625,168.77999877929688,68.68000030517578,13.970000267028809,151.60000610351562,144.25,165.72000122070312,66.00199890136719,14.0,152.77000427246094,146.61000061035156,168.38999938964844,66.0479965209961,71014900.0,10649100.0,7295900.0,16313100.0,43185500.0
2017-07-25,14.109999656677246,152.44000244140625,133.65536499023438,163.6634063720703,67.91999816894531,14.109999656677246,152.44000244140625,146.97000122070312,165.35000610351562,67.91999816894531,14.319999694824219,152.75,147.39999389648438,165.92999267578125,69.12000274658203,13.869999885559082,150.85000610351562,145.27999877929688,163.5800018310547,66.83000183105469,14.289999961853027,152.36000061035156,145.74000549316406,165.22000122070312,69.0,98047400.0,8460300.0,5002400.0,12413900.0,34946000.0
2017-07-26,14.760000228881836,155.7899932861328,133.40072631835938,165.5538787841797,68.7699966430664,14.760000228881836,155.7899932861328,146.69000244140625,167.25999450683594,68.7699966430664,15.649999618530273,156.0,147.25,169.92999267578125,69.0999984741211,14.399999618530273,152.36000061035156,145.9600067138672,165.85000610351562,67.6240005493164,15.130000114440918,152.52999877929688,146.86000061035156,167.67999267578125,68.0719985961914,236083000.0,14466300.0,2836000.0,16010100.0,24104000.0
2017-07-27,14.119999885559082,154.14999389648438,134.3465118408203,160.0902099609375,66.89199829101562,14.119999885559082,154.14999389648438,147.72999572753906,161.74000549316406,66.89199829101562,15.039999961853027,160.38999938964844,147.86000061035156,168.74000549316406,69.5,13.699999809265137,151.3300018310547,145.88999938964844,157.55999755859375,65.25800323486328,14.989999771118164,157.85000610351562,146.17999267578125,168.27000427246094,69.19999694824219,130303700.0,26058500.0,5399000.0,19571400.0,41512000.0
2017-07-28,13.949999809265137,157.55999755859375,134.66481018066406,162.71319580078125,67.01399993896484,13.949999809265137,157.55999755859375,148.0800018310547,164.38999938964844,67.01399993896484,14.100000381469727,158.9600067138672,148.27000427246094,165.3800048828125,67.91999816894531,13.680000305175781,152.82000732421875,147.32000732421875,159.27999877929688,66.50199890136719,13.850000381469727,153.9600067138672,147.89999389648438,160.2899932861328,67.37799835205078,66763800.0,14449400.0,3421100.0,12833700.0,24402000.0
2017-07-31,13.609999656677246,154.9499969482422,136.04708862304688,160.85235595703125,64.69400024414062,13.609999656677246,154.9499969482422,149.60000610351562,162.50999450683594,64.69400024414062,14.220000267028809,159.38999938964844,149.97999572753906,166.39999389648438,68.2979965209961,13.470000267028809,153.5,147.5399932861328,160.6199951171875,64.20800018310547,14.09000015258789,158.89999389648438,148.0,164.94000244140625,67.0999984741211,69108700.0,17782400.0,5253300.0,13991800.0,42675500.0
2017-08-01,13.710000038146973,154.72999572753906,136.27444458007812,162.81216430664062,63.91400146484375,13.710000038146973,154.72999572753906,149.85000610351562,164.49000549316406,63.91400146484375,13.859999656677246,156.61000061035156,150.38999938964844,164.55999755859375,64.88999938964844,13.449999809265137,153.8000030517578,148.9499969482422,161.0,63.22600173950195,13.720000267028809,156.25,150.24000549316406,162.1300048828125,64.5999984741211,49149900.0,12035300.0,4110600.0,10784600.0,41515500.0
2017-08-02,13.369999885559082,151.91000366210938,136.8655242919922,162.71319580078125,65.1780014038086,13.369999885559082,151.91000366210938,150.5,164.38999938964844,65.1780014038086,13.930000305175781,155.75,150.86000061035156,165.91000366210938,65.42400360107422,13.119999885559082,149.10000610351562,149.9199981689453,161.27000427246094,62.24399948120117,13.8100004196167,155.47000122070312,149.94000244140625,165.75,63.78799819946289,67502200.0,19529300.0,3754200.0,11961100.0,65457500.0
2017-08-03,13.239999771118164,153.32000732421875,137.12930297851562,164.7818603515625,69.41799926757812,13.239999771118164,153.32000732421875,150.7899932861328,166.47999572753906,69.41799926757812,13.520000457763672,153.8000030517578,152.02999877929688,166.6300048828125,70.0,13.079999923706055,149.60000610351562,150.5,163.67999267578125,68.62999725341797,13.420000076293945,152.10000610351562,150.6999969482422,164.3699951171875,69.06600189208984,52557400.0,12435400.0,5146600.0,11060500.0,67675000.0
2017-08-04,13.119999885559082,153.3300018310547,138.91172790527344,165.5044403076172,71.38200378417969,13.119999885559082,153.3300018310547,152.75,167.2100067138672,71.38200378417969,13.359999656677246,154.32000732421875,152.75,170.07000732421875,71.4540023803711,13.020000457763672,152.16000366210938,150.8000030517578,166.47999572753906,68.66000366210938,13.199999809265137,154.32000732421875,151.00999450683594,167.39999389648438,69.4000015258789,64254000.0,10035600.0,3258600.0,14727400.0,46344500.0
2017-08-07,13.430000305175781,158.83999633789062,139.4573516845703,170.59197998046875,71.03399658203125,13.430000305175781,158.83999633789062,153.35000610351562,172.35000610351562,71.03399658203125,13.569999694824219,158.99000549316406,154.47000122070312,172.3699951171875,71.89600372314453,13.270000457763672,154.3699951171875,152.47000122070312,168.0,70.55000305175781,13.329999923706055,154.8300018310547,152.8300018310547,168.38999938964844,71.47000122070312,57486800.0,15906400.0,3833600.0,17935300.0,31622500.0
2017-08-08,13.109999656677246,157.5,139.4573516845703,168.56289672851562,73.04399871826172,13.109999656677246,157.5,153.35000610351562,170.3000030517578,73.04399871826172,13.550000190734863,159.83999633789062,154.1999969482422,174.55999755859375,73.71600341796875,13.079999923706055,156.8000030517578,153.0800018310547,168.7100067138672,71.4800033569336,13.479999542236328,158.55999755859375,153.32000732421875,173.88999938964844,71.50599670410156,47338000.0,15447100.0,3218900.0,18883400.0,37249000.0
2017-08-09,12.829999923706055,157.49000549316406,141.19432067871094,170.3544464111328,72.70600128173828,12.829999923706055,157.49000549316406,155.25999450683594,172.11000061035156,72.70600128173828,12.890000343322754,157.7100067138672,155.57000732421875,172.2100067138672,74.0,12.539999961853027,155.1999969482422,153.32000732421875,167.6699981689453,71.79000091552734,12.760000228881836,156.0500030517578,153.35000610351562,168.42999267578125,72.19999694824219,58861500.0,11022600.0,3844900.0,13269600.0,34460500.0
2017-08-10,12.119999885559082,151.77000427246094,139.9393310546875,163.05963134765625,71.08000183105469,12.119999885559082,151.77000427246094,153.8800048828125,164.74000549316406,71.08000183105469,12.920000076293945,156.5,155.97999572753906,172.66000366210938,73.33000183105469,12.109999656677246,151.25,153.8800048828125,164.3300018310547,70.93199920654297,12.699999809265137,156.1999969482422,155.19000244140625,172.16000366210938,72.31999969482422,83113400.0,19298900.0,4433700.0,33202200.0,35464500.0
2017-08-11,12.229999542236328,151.6999969482422,140.84877014160156,154.36917114257812,71.5739974975586,12.229999542236328,151.6999969482422,154.8800048828125,155.9600067138672,71.5739974975586,12.390000343322754,152.57000732421875,155.72000122070312,159.0,72.25199890136719,11.880000114440918,147.5,153.97999572753906,152.91000366210938,70.7239990234375,12.039999961853027,150.50999450683594,154.11000061035156,157.13999938964844,71.39399719238281,63558800.0,22327400.0,3650500.0,37429900.0,21829000.0
